Name,Location,Type,Time,Price
Piloxing ® (HealthierSG),Bishan CC,Fitness & Wellness,10:30 AM - 11:30 AM,From $120.00 to $132.00
Boogie Bounce Xtreme - Trampoline Fitness (HealthierSG),Bidadari CC,Fitness & Wellness,7:15 PM - 8:15 PM,From $130.00 to $144.00
Boogie Bounce Xtreme - Trampoline Fitness (HealthierSG),Bidadari CC,Fitness & Wellness,10:30 AM - 11:30 AM,From $130.00 to $144.00
Zumba® Fitness (HealthierSG),Bidadari CC,Fitness & Wellness,8:00 PM - 9:00 PM,From $90.00 to $100.00
Zumba® Fitness (HealthierSG),Bidadari CC,Fitness & Wellness,7:30 PM - 8:30 PM,From $90.00 to $100.00
Zumba® Fitness (HealthierSG),Bidadari CC,Fitness & Wellness,10:30 AM - 11:30 AM,From $90.00 to $100.00
Zumba® Fitness (HealthierSG),Bidadari CC,Fitness & Wellness,6:50 PM - 7:50 PM,From $90.00 to $100.00
Zumba® Fitness (HealthierSG),Bidadari CC,Fitness & Wellness,10:30 AM - 11:30 AM,From $90.00 to $100.00
POUND® (HealthierSG),Bidadari CC,Fitness & Wellness,7:00 PM - 8:00 PM,From $110.00 to $120.00
Piloxing ® (HealthierSG),Bidadari CC,Fitness & Wellness,7:00 PM - 8:00 PM,From $110.00 to $120.00
Piloxing ® (HealthierSG),Bidadari CC,Fitness & Wellness,7:00 PM - 8:00 PM,From $110.00 to $120.00
POUND® (HealthierSG),Bidadari CC,Fitness & Wellness,8:00 PM - 9:00 PM,From $110.00 to $120.00
Piloxing ® (HealthierSG),Bidadari CC,Fitness & Wellness,10:45 AM - 11:45 AM,From $110.00 to $120.00
Zumba® Fitness (HealthierSG),Toa Payoh Central CC,Fitness & Wellness,7:00 PM - 8:00 PM,From $45.00 to $55.00
Hoop Fitness - Intermediate (HealthierSG),Toa Payoh Central CC,Fitness & Wellness,11:00 AM - 12:00 PM,From $100.00 to $110.00
Zumba® Fitness (HealthierSG),Toa Payoh East CC,Fitness & Wellness,7:30 PM - 8:30 PM,From $100.00 to $110.00
Hoop Fitness - Beginners (HealthierSG),Toa Payoh East CC,Fitness & Wellness,7:15 PM - 8:15 PM,From $95.00 to $105.00
Hoop Fitness - Intermediate (HealthierSG),Toa Payoh East CC,Fitness & Wellness,8:15 PM - 9:15 PM,From $100.00 to $110.00
Hoop Fitness - Intermediate (HealthierSG),Toa Payoh Heights RN,Fitness & Wellness,7:00 PM - 8:00 PM,From $100.00 to $110.00
Zumba® Fitness (HealthierSG),Punggol Waterfront RN,Fitness & Wellness,8:00 PM - 9:00 PM,$95.00
Trampoline Fitness (HealthierSG),Rivervale Gardens RN,Fitness & Wellness,8:00 PM - 9:00 PM,$72.00
Zumba® Fitness (HealthierSG),Tampines Weaveview RN,Fitness & Wellness,8:30 PM - 9:30 PM,$36.00
HOOP FITNESS (HealthierSG),Tanglin CC,Fitness & Wellness,7:00 PM - 8:00 PM,From $95.00 to $105.00
Salsation® (HealthierSG),Tampines West CC,Fitness & Wellness,8:00 PM - 9:00 PM,From $50.00 to $55.00
Zumba Gold® (HealthierSG),Toa Payoh West CC,Fitness & Wellness,11:00 AM - 12:00 PM,From $40.00 to $45.00
KpopX® Fitness (HealthierSG),Toa Payoh West CC,Fitness & Wellness,7:45 PM - 8:45 PM,From $100.00 to $110.00
KpopX® Fitness (HealthierSG),Toa Payoh West CC,Fitness & Wellness,7:45 PM - 8:45 PM,From $100.00 to $110.00
Zumba® Toning (HealthierSG),Ulu Pandan CC,Fitness & Wellness,11:15 AM - 12:15 PM,From $90.00 to $100.00
PILOXING® Barre (HealthierSG),West Coast CC,Fitness & Wellness,7:30 PM - 8:30 PM,From $130.00 to $140.00
Step Aerobics (HealthierSG),West Coast Heights RN,Fitness & Wellness,7:00 PM - 8:00 PM,From $92.00 to $96.00
Aikido (HealthierSG),Braddell Heights CC,Fitness & Wellness,3:00 PM - 4:15 PM,From $100.00 to $110.00
Taekwondo (Singapore Taekwondo Academy) (HealthierSG),Boon Lay Zone H RN,Fitness & Wellness,7:00 PM - 9:00 PM,$60.00
Karate (HealthierSG),Fernvale CC,Fitness & Wellness,7:00 PM - 8:00 PM,From $100.00 to $110.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Fernvale Zone A RN,Fitness & Wellness,8:15 PM - 9:15 PM,$80.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Fernvale Zone D RN,Fitness & Wellness,7:45 PM - 8:45 PM,$60.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Fernvale Zone D RN,Fitness & Wellness,8:45 PM - 9:45 PM,$60.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Keat Hong CC,Fitness & Wellness,7:00 PM - 8:00 PM,From $70.00 to $80.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Keat Hong CC,Fitness & Wellness,8:00 PM - 9:00 PM,From $70.00 to $80.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Keat Hong CC,Fitness & Wellness,9:00 PM - 10:00 PM,From $70.00 to $80.00
Silat (HealthierSG),Keat Hong CC,Fitness & Wellness,8:00 PM - 10:00 PM,From $16.00 to $20.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Keat Hong Zone 9 RN,Fitness & Wellness,7:00 PM - 8:00 PM,$50.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Keat Hong Zone 3 RN,Fitness & Wellness,7:00 PM - 8:30 PM,$60.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Marine Drive Garden RN,Fitness & Wellness,6:00 PM - 7:00 PM,From $66.00 to $77.00
Aikido (HealthierSG),Nee Soon East CC,Fitness & Wellness,7:00 PM - 8:00 PM,From $100.00 to $110.00
Aikido (HealthierSG),Nee Soon East CC,Fitness & Wellness,8:15 PM - 9:30 PM,From $100.00 to $110.00
Taijiquan (HealthierSG),Nee Soon East CC,Fitness & Wellness,8:00 PM - 9:30 PM,From $50.00 to $60.00
Karate (HealthierSG),One Punggol CC,Fitness & Wellness,7:00 PM - 9:00 PM,From $120.00 to $130.00
Silat (HealthierSG),One Punggol CC,Fitness & Wellness,8:00 PM - 9:30 PM,From $30.00 to $35.00
Silat (HealthierSG),Nee Soon South CC,Fitness & Wellness,5:00 PM - 7:00 PM,From $25.00 to $35.00
Aikido (HealthierSG),Nee Soon South CC,Fitness & Wellness,10:30 AM - 11:30 AM,From $100.00 to $110.00
Aikido (HealthierSG),Nee Soon South CC,Fitness & Wellness,11:30 AM - 12:45 PM,From $100.00 to $110.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Nee Soon South Zone B RN,Fitness & Wellness,7:30 PM - 8:30 PM,$80.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Nee Soon South Zone H RN,Fitness & Wellness,7:00 PM - 9:00 PM,From $45.00 to $55.00
Karate (HealthierSG),Paya Lebar Kovan CC,Fitness & Wellness,7:00 PM - 8:30 PM,From $115.00 to $119.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Pioneer Zone 8 RN,Fitness & Wellness,6:30 PM - 8:00 PM,$40.00
Wushu (HealthierSG),Pioneer Zone 8 RN,Fitness & Wellness,7:30 PM - 9:00 PM,$120.00
Taijiquan (HealthierSG),Bukit Panjang CC,Fitness & Wellness,8:00 PM - 9:30 PM,From $45.00 to $55.00
Taijiquan (HealthierSG),Jurong Spring CC,Fitness & Wellness,8:00 PM - 9:30 PM,From $30.00 to $40.00
Taijiquan (HealthierSG),Jurong Green CC,Fitness & Wellness,7:30 PM - 8:30 PM,From $40.00 to $50.00
Taijiquan (HealthierSG),Jurong Green CC,Fitness & Wellness,8:30 PM - 10:00 PM,From $40.00 to $50.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Jurong Spring Zone E RN,Fitness & Wellness,6:00 PM - 7:00 PM,$50.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Jurong Spring Zone E RN,Fitness & Wellness,7:30 PM - 8:30 PM,$50.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Jurong Spring Zone E RN,Fitness & Wellness,9:00 PM - 10:00 PM,$50.00
Taijiquan (HealthierSG),Kaki Bukit CC,Fitness & Wellness,8:00 PM - 9:30 PM,From $70.00 to $75.00
Taijiquan (HealthierSG),Joo Chiat CC,Fitness & Wellness,10:00 AM - 11:30 AM,From $60.00 to $65.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Changi Simei CC,Fitness & Wellness,5:15 PM - 6:15 PM,From $55.00 to $60.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Changi Simei CC,Fitness & Wellness,6:30 PM - 7:30 PM,From $55.00 to $60.00
Wushu (HealthierSG),Changi Simei CC,Fitness & Wellness,7:45 PM - 9:15 PM,From $85.00 to $95.00
Taekwondo (Singapore Taekwon-Do Gymnasium) (HealthierSG),Changi Simei Zone 2 RC,Fitness & Wellness,7:30 PM - 8:45 PM,$60.00
Karate (HealthierSG),Bukit Timah CC,Fitness & Wellness,7:30 PM - 9:30 PM,From $65.00 to $70.00
Martial House Wushu For Beginners (HealthierSG),Bukit Timah CC,Fitness & Wellness,7:30 PM - 9:00 PM,From $80.00 to $90.00
Karate (HealthierSG),Canberra CC,Fitness & Wellness,7:30 PM - 9:00 PM,From $40.00 to $45.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Canberra CC,Fitness & Wellness,7:30 PM - 8:15 PM,From $60.00 to $70.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Canberra CC,Fitness & Wellness,8:30 PM - 9:15 PM,From $60.00 to $70.00
Wushu For Early Youth,Canberra CC,Fitness & Wellness,7:30 PM - 9:00 PM,From $120.00 to $130.00
Wushu For Early Youth,Canberra CC,Fitness & Wellness,7:30 PM - 9:00 PM,From $120.00 to $130.00
Wushu (HealthierSG),Canberra CC,Fitness & Wellness,7:30 PM - 9:00 PM,From $120.00 to $130.00
Silat (HealthierSG),Chong Pang CC,Fitness & Wellness,8:00 PM - 9:30 PM,From $6.00 to $7.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Kallang CC,Fitness & Wellness,2:00 PM - 3:00 PM,From $60.00 to $70.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Kallang CC,Fitness & Wellness,3:00 PM - 4:00 PM,From $60.00 to $70.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Kallang CC,Fitness & Wellness,4:00 PM - 5:00 PM,From $60.00 to $70.00
Taijiquan (HealthierSG),Kallang CC,Fitness & Wellness,8:00 PM - 9:30 PM,From $75.00 to $80.00
Wing Chun Kung Fu (HealthierSG),Kampong Glam CC,Fitness & Wellness,10:00 AM - 12:00 PM,From $100.00 to $120.00
Bahad Zubu (HealthierSG),Kampong Glam CC,Fitness & Wellness,12:00 PM - 2:00 PM,From $100.00 to $120.00
Taijiquan (HealthierSG),Nee Soon Central CC,Fitness & Wellness,8:00 PM - 9:30 PM,From $50.00 to $62.00
Wushu (HealthierSG),Mountbatten CC,Fitness & Wellness,6:00 PM - 7:30 PM,$45.00
Karate (HealthierSG),Nanyang CC,Fitness & Wellness,4:00 PM - 5:30 PM,From $70.00 to $80.00
Silat (HealthierSG),Pasir Ris Elias CC,Fitness & Wellness,8:00 PM - 9:30 PM,$4.00
Silat (HealthierSG),Pasir Ris Elias CC,Fitness & Wellness,8:00 PM - 9:30 PM,$4.00
Taijiquan (HealthierSG),Pasir Ris East CC,Fitness & Wellness,8:00 PM - 9:30 PM,From $70.00 to $75.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Pasir Ris Zone 10 RN,Fitness & Wellness,8:00 PM - 9:00 PM,From $40.00 to $50.00
Taekwondo (International Taekwon-Do Federation Singapore) (HealthierSG),Pasir Ris Zone 11 RN,Fitness & Wellness,12:00 PM - 1:00 PM,From $40.00 to $50.00
Wushu (HealthierSG),Punggol 21 CC,Fitness & Wellness,7:30 PM - 9:00 PM,From $80.00 to $90.00
Wushu (HealthierSG),Punggol 21 CC,Fitness & Wellness,4:30 PM - 6:00 PM,From $90.00 to $100.00
Silat (HealthierSG),Buona Vista CC,Fitness & Wellness,8:00 PM - 9:45 PM,From $34.00 to $38.00
Taichi for Health (Osteoporosis) (HealthierSG),Buona Vista CC,Fitness & Wellness,10:30 AM - 11:30 AM,From $60.00 to $70.00
Taichi for Health (Energy) (HealthierSG),Buona Vista CC,Fitness & Wellness,10:30 AM - 11:30 AM,From $60.00 to $70.00
Wing Chun Kung Fu (HealthierSG),Cairnhill CC,Fitness & Wellness,7:00 PM - 9:00 PM,From $100.00 to $110.00
Taekwondo (International Taekwon-Do Federation Singapore) (HealthierSG),Canberra Zone 4 RN,Fitness & Wellness,7:00 PM - 8:00 PM,$70.00
Taekwondo (International Taekwon-Do Federation Singapore) (HealthierSG),Canberra Zone 4 RN,Fitness & Wellness,8:00 PM - 9:30 PM,$70.00
Silambam (HealthierSG),Canberra Zone 1 RN,Fitness & Wellness,7:30 PM - 9:00 PM,From $80.00 to $90.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Canberra Zone 2 RN,Fitness & Wellness,7:30 PM - 9:00 PM,From $90.00 to $100.00
Krav Maga Self-Defense (HealthierSG),Gek Poh Central RN,Fitness & Wellness,4:30 PM - 5:30 PM,From $60.00 to $70.00
Aikido (HealthierSG),Gek Poh Ville CC,Fitness & Wellness,7:30 PM - 9:00 PM,From $107.00 to $117.00
Taijiquan (Yang Style) (HealthierSG),Geylang West CC,Fitness & Wellness,9:30 AM - 11:00 AM,From $40.00 to $45.00
Aikido (HealthierSG),Henderson CC,Fitness & Wellness,5:30 PM - 6:45 PM,From $100.00 to $110.00
Aikido (HealthierSG),Henderson CC,Fitness & Wellness,5:30 PM - 6:45 PM,From $100.00 to $110.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Gek Poh North RN,Fitness & Wellness,5:00 PM - 6:30 PM,From $90.00 to $99.00
Taijiquan (HealthierSG),Ci Yuan CC,Fitness & Wellness,9:00 AM - 10:30 AM,From $55.00 to $65.00
Taijiquan (HealthierSG),Clementi Avenue 2 RC,Fitness & Wellness,8:00 PM - 9:30 PM,From $40.00 to $50.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Compassvale Lodge RC,Fitness & Wellness,5:45 PM - 6:45 PM,$80.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Compassvale Lodge RC,Fitness & Wellness,6:45 PM - 7:45 PM,$80.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Compassvale Aspella RC,Fitness & Wellness,7:30 PM - 9:00 PM,$80.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Hougang Zone 3 RN,Fitness & Wellness,7:30 PM - 8:30 PM,$45.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Hougang Zone 3 RN,Fitness & Wellness,8:30 PM - 9:30 PM,$45.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Hwi Yoh CC,Fitness & Wellness,4:00 PM - 6:00 PM,From $48.00 to $58.00
Muay Thai (HealthierSG),Buangkok CC,Fitness & Wellness,7:00 PM - 8:30 PM,From $200.00 to $210.00
Taijiquan (HealthierSG),Buangkok CC,Fitness & Wellness,8:00 PM - 9:30 PM,From $50.00 to $60.00
Wushu (HealthierSG),Compassvale Villa RC,Fitness & Wellness,7:30 PM - 9:00 PM,$90.00
Karate (HealthierSG),Compassvale Vista RN,Fitness & Wellness,7:30 PM - 8:30 PM,$120.00
Karate (HealthierSG),Delta RC,Fitness & Wellness,10:00 AM - 11:30 AM,$100.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Eunos CC,Fitness & Wellness,7:30 PM - 8:30 PM,From $32.00 to $42.00
Taekwondo (Singapore Taekwondo Academy) (HealthierSG),Fengshan Acacia RN,Fitness & Wellness,7:30 PM - 8:30 PM,From $90.00 to $100.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Compassvale Southgate RC,Fitness & Wellness,4:00 PM - 5:30 PM,$45.00
Taijiquan (HealthierSG),Jalan Kayu Zone 6 RN,Fitness & Wellness,8:00 PM - 9:30 PM,$50.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Jalan Kayu Zone 3 RN,Fitness & Wellness,7:30 PM - 9:00 PM,$60.00
Baguazhang and Xing Yi Quan (HealthierSG),Jalan Besar CC,Fitness & Wellness,7:30 PM - 9:00 PM,From $90.00 to $100.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Jalan Besar Boon Keng RN,Fitness & Wellness,4:30 PM - 5:30 PM,$60.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Jalan Besar Boon Keng RN,Fitness & Wellness,5:30 PM - 6:30 PM,$60.00
Aikido (HealthierSG),Leng Kee CC,Fitness & Wellness,9:30 AM - 11:30 AM,From $80.00 to $90.00
MARTIAL FIT (KIDS FITNESS),Leng Kee CC,Fitness & Wellness,11:15 AM - 12:45 PM,From $95.60 to $97.50
MARTIAL FIT (KIDS FITNESS),Leng Kee CC,Fitness & Wellness,1:00 PM - 3:00 PM,From $150.00 to $153.00
Taijiquan (HealthierSG),Kolam Ayer CC,Fitness & Wellness,10:00 AM - 11:30 AM,From $60.00 to $70.00
Aikido (HealthierSG),Siglap South CC,Fitness & Wellness,8:00 PM - 9:30 PM,From $107.00 to $112.00
Krav Maga Self-Defense (HealthierSG),Siglap South CC,Fitness & Wellness,7:15 PM - 8:15 PM,From $140.00 to $145.00
Silat (HealthierSG),Senja-Cashew CC,Fitness & Wellness,8:00 PM - 9:30 PM,From $14.00 to $16.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Senja-Cashew CC,Fitness & Wellness,6:00 PM - 7:30 PM,From $40.00 to $45.00
Taijiquan (HealthierSG),Siglap CC,Fitness & Wellness,10:00 AM - 11:00 AM,From $67.00 to $75.00
Wushu - Ke Jia Quan (HealthierSG),Siglap CC,Fitness & Wellness,10:00 AM - 12:00 PM,From $40.00 to $50.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Siglap CC,Fitness & Wellness,7:00 PM - 8:00 PM,From $95.00 to $100.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Siglap CC,Fitness & Wellness,8:00 PM - 9:00 PM,From $95.00 to $100.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Sengkang West Zone L RN,Fitness & Wellness,7:30 PM - 8:30 PM,$80.00
Taijiquan (HealthierSG),Tanjong Pagar CC,Fitness & Wellness,9:00 AM - 10:30 AM,From $60.00 to $70.00
Karate (HealthierSG),Tanjong Pagar CC,Fitness & Wellness,7:30 PM - 8:30 PM,From $85.00 to $90.00
Karate (HealthierSG),Tanjong Pagar CC,Fitness & Wellness,8:30 PM - 9:30 PM,From $85.00 to $90.00
Martial House Wushu For Beginners (HealthierSG),Teck Ghee CC,Fitness & Wellness,7:45 PM - 9:45 PM,From $65.00 to $75.00
Karate (HealthierSG),Teck Ghee CC,Fitness & Wellness,10:00 AM - 11:30 AM,From $115.00 to $119.00
Karate (HealthierSG),Teck Ghee CC,Fitness & Wellness,11:30 AM - 1:00 PM,From $115.00 to $119.00
FENCING (HealthierSG),Telok Blangah CC,Fitness & Wellness,10:00 AM - 11:30 AM,From $305.00 to $315.00
Taekwondo (Singapore Taekwondo Academy) (HealthierSG),Telok Blangah CC,Fitness & Wellness,7:45 PM - 9:15 PM,From $90.00 to $100.00
Taekwondo (International Taekwon-Do Federation Singapore) (HealthierSG),Teck Ghee Vista RN,Fitness & Wellness,8:00 PM - 9:30 PM,From $100.00 to $110.00
Taekwondo (International Taekwon-Do Federation Singapore) (HealthierSG),Teck Ghee Vista RN,Fitness & Wellness,8:45 AM - 9:45 AM,From $100.00 to $110.00
Silambam (HealthierSG),Radin Mas CC,Fitness & Wellness,7:30 PM - 9:00 PM,$70.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Sengkang West Zone E RN,Fitness & Wellness,11:00 AM - 12:00 PM,$50.00
Taijiquan (HealthierSG),Sembawang West Zone B RN,Fitness & Wellness,8:00 PM - 9:30 PM,$30.00
Silat (HealthierSG),Sembawang West Zone D RN,Fitness & Wellness,8:00 PM - 9:30 PM,From $35.00 to $45.00
Capoeira (HealthierSG),The Serangoon CC,Fitness & Wellness,5:00 PM - 7:00 PM,From $100.00 to $142.00
Wushu (HealthierSG),The Frontier CC,Fitness & Wellness,7:30 PM - 9:00 PM,From $90.00 to $100.00
Taijiquan (HealthierSG),Thomson Shunfu RN,Fitness & Wellness,7:30 PM - 9:00 PM,From $50.00 to $60.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Thomson Shunfu RN,Fitness & Wellness,4:30 PM - 6:30 PM,From $60.00 to $65.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Whampoa CC,Fitness & Wellness,7:30 PM - 8:30 PM,From $60.00 to $70.00
Wushu (HealthierSG),Whampoa CC,Fitness & Wellness,7:30 PM - 9:00 PM,From $45.00 to $55.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Woodgrove Zone 6 RC,Fitness & Wellness,7:30 PM - 8:30 PM,$50.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Woodgrove Zone 6 RC,Fitness & Wellness,8:30 PM - 9:30 PM,$50.00
Taekwondo (Singapore Taekwondo Federation) (Online) (HealthierSG),Yew Tee Zone 10 RC,Fitness & Wellness,7:30 PM - 9:00 PM,$105.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Yishun Clover RC,Fitness & Wellness,6:00 PM - 7:00 PM,$80.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Yishun Clover RC,Fitness & Wellness,6:00 PM - 7:30 PM,$80.00
Karate (HealthierSG),Woodlands CC,Fitness & Wellness,11:00 AM - 12:30 PM,From $50.00 to $70.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Yew Tee Zone 9 RC,Fitness & Wellness,5:00 PM - 6:00 PM,From $36.00 to $38.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Yew Tee Zone 9 RC,Fitness & Wellness,6:00 PM - 7:00 PM,From $36.00 to $38.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Yew Tee Zone 9 RC,Fitness & Wellness,7:00 PM - 8:00 PM,From $36.00 to $38.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Yew Tee Zone 9 RC,Fitness & Wellness,8:00 PM - 9:00 PM,From $26.00 to $28.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Yishun Greenwalk RN,Fitness & Wellness,7:00 PM - 8:00 PM,From $80.00 to $90.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Yishun Grove RN,Fitness & Wellness,7:00 PM - 8:00 PM,$80.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Yishun Orchid RN,Fitness & Wellness,7:00 PM - 8:00 PM,From $80.00 to $90.00
Wing Chun Kung Fu (HealthierSG),Yishun Palm Springs RN,Fitness & Wellness,7:30 PM - 9:00 PM,From $75.00 to $85.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Yishun River Green RN,Fitness & Wellness,7:30 PM - 9:00 PM,From $80.00 to $100.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Zhenghua-Segar Meadows RN,Fitness & Wellness,3:00 PM - 4:00 PM,From $70.00 to $80.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Zhenghua-Segar Meadows RN,Fitness & Wellness,4:15 PM - 5:15 PM,From $70.00 to $80.00
Karate (HealthierSG),Zhenghua-Segar Meadows RN,Fitness & Wellness,7:30 PM - 9:00 PM,From $85.00 to $95.00
Krav Maga Self-Defense (HealthierSG),Yishun Sunshine RN,Fitness & Wellness,7:00 PM - 8:00 PM,From $60.00 to $90.00
Krav Maga Self-Defense (HealthierSG),Yishun Sunshine RN,Fitness & Wellness,7:00 PM - 8:00 PM,From $60.00 to $90.00
Krav Maga Self-Defense (HealthierSG),Yishun Sunshine RN,Fitness & Wellness,2:00 PM - 3:00 PM,From $60.00 to $90.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Yishun Sunshine RN,Fitness & Wellness,6:00 PM - 7:00 PM,From $67.00 to $77.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Yishun Sunshine RN,Fitness & Wellness,4:00 PM - 5:00 PM,From $67.00 to $77.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Yishun Sunshine RN,Fitness & Wellness,8:00 PM - 9:00 PM,From $67.00 to $77.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Bedok CC,Fitness & Wellness,4:30 PM - 5:30 PM,From $45.00 to $55.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Bedok CC,Fitness & Wellness,5:30 PM - 6:30 PM,From $45.00 to $55.00
Karate (HealthierSG),Bedok CC,Fitness & Wellness,3:00 PM - 4:30 PM,From $100.00 to $110.00
Taijiquan (HealthierSG),Bedok CC,Fitness & Wellness,10:00 AM - 11:30 AM,From $90.00 to $100.00
Taijiquan (HealthierSG),Bedok CC,Fitness & Wellness,10:00 AM - 11:30 AM,From $90.00 to $100.00
Taijiquan (HealthierSG),Bedok Bunga Merah RC,Fitness & Wellness,8:00 PM - 9:30 PM,From $70.00 to $80.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Ang Mo Kio-Hougang Acacia RN,Fitness & Wellness,7:30 PM - 9:00 PM,$70.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Anchorvale CC,Fitness & Wellness,6:00 PM - 7:00 PM,From $60.00 to $70.00
Taekwondo (Singapore Taekwondo Federation) (HealthierSG),Anchorvale CC,Fitness & Wellness,7:15 PM - 8:15 PM,From $60.00 to $70.00
Silat (SHIOK Series),Anchorvale CC,Fitness & Wellness,8:00 PM - 9:30 PM,$3.00
